id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
1350,2800.0,3,16.55,99.21,D,D2,38.0,7 years,0,45000.0,2,2015-09-01,0,5,324.0,10,17.79,0.0,680.0,684.0,8.0,0.0,0.0,20191.0,98.0,10.0,1,0,Aug-2003,6.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,3.0
1351,21000.0,3,24.74,832.08,E,E3,132.0,9 years,2,50000.0,1,2016-11-01,1,0,45.0,21,27.48,0.0,695.0,699.0,14.0,0.0,0.0,10686.0,52.6,27.0,1,0,Nov-2001,0.0,1.0,0.0,5.0,7.0,7.0,6.0,12.0,8.0,11.0,19.0,7.0,14.0,0.0,0.0,0.0,5.0
1352,13000.0,3,7.9,406.78,A,A4,349777.0,5 years,1,27000.0,1,2012-02-01,0,0,115.0,8,28.98,0.0,735.0,739.0,9.0,0.0,0.0,9521.0,54.5,13.0,1,0,Mar-1999,0.0,1.0,,,,,,,,,,,,,,,
1353,7200.0,3,15.41,251.04,D,D1,1373.0,6 years,2,44000.0,1,2015-11-01,0,0,224.0,3,30.63,5.0,670.0,674.0,10.0,1.0,0.0,6987.0,54.2,38.0,0,0,Dec-1990,0.0,1.0,2.0,3.0,6.0,6.0,3.0,9.0,11.0,8.0,27.0,6.0,10.0,0.0,0.0,2.0,2.0
1354,3125.0,3,20.99,117.72,E,E4,54.0,,0,17000.0,2,2014-11-01,0,2,425.0,44,7.34,0.0,690.0,694.0,4.0,0.0,0.0,3048.0,44.2,10.0,1,0,Oct-1986,5.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,3.0
1355,30000.0,5,20.75,807.39,E,E2,42205.0,2 years,1,100000.0,1,2016-03-01,0,0,335.0,8,16.16,0.0,665.0,669.0,8.0,0.0,0.0,21704.0,69.8,10.0,0,0,Jun-2011,0.0,1.0,0.0,5.0,5.0,5.0,6.0,6.0,3.0,7.0,7.0,5.0,8.0,0.0,0.0,0.0,1.0
1356,4500.0,3,22.74,173.59,E,E1,620.0,< 1 year,0,83104.0,1,2016-12-01,0,2,434.0,2,30.32,0.0,665.0,669.0,9.0,0.0,0.0,14242.0,89.0,47.0,1,0,Mar-2005,5.0,1.0,1.0,1.0,4.0,4.0,1.0,6.0,22.0,5.0,21.0,4.0,9.0,0.0,0.0,0.0,4.0
1357,13000.0,3,8.9,412.8,A,A5,286.0,2 years,0,40000.0,1,2014-04-01,0,4,146.0,23,24.56,0.0,715.0,719.0,8.0,0.0,0.0,16840.0,57.5,11.0,1,0,Jun-2006,4.0,1.0,0.0,3.0,5.0,5.0,4.0,4.0,1.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,3.0
1358,24000.0,3,5.32,722.76,A,A1,11.0,6 years,0,180000.0,2,2015-08-01,0,0,104.0,23,23.12,0.0,700.0,704.0,24.0,0.0,0.0,138929.0,62.0,44.0,0,0,Apr-1983,0.0,1.0,0.0,11.0,17.0,17.0,21.0,21.0,7.0,17.0,34.0,11.0,23.0,,0.0,0.0,2.0
1359,19000.0,3,8.18,596.97,B,B1,71712.0,< 1 year,1,58000.0,1,2015-06-01,0,5,47.0,17,15.7,0.0,660.0,664.0,9.0,1.0,1.0,5989.0,31.2,35.0,1,0,Nov-2000,6.0,1.0,0.0,2.0,3.0,3.0,2.0,12.0,8.0,7.0,25.0,3.0,8.0,0.0,0.0,0.0,3.0
1360,18000.0,3,11.48,593.4,B,B5,82.0,4 years,1,68000.0,1,2016-01-01,0,4,82.0,34,19.24,0.0,695.0,699.0,29.0,0.0,0.0,22825.0,29.0,37.0,0,0,Sep-2005,4.0,1.0,6.0,10.0,15.0,15.0,15.0,18.0,11.0,22.0,26.0,15.0,29.0,0.0,0.0,0.0,12.0
1361,5000.0,3,12.99,168.45,C,C1,372.0,6 years,1,60000.0,1,2014-10-01,0,1,240.0,21,18.53,0.0,755.0,759.0,5.0,0.0,0.0,5598.0,30.3,9.0,0,0,Aug-2006,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0
1362,7800.0,3,14.07,266.86,C,C3,218352.0,1 year,1,115000.0,0,2018-04-01,0,5,551.0,13,13.66,0.0,695.0,699.0,12.0,0.0,0.0,11803.0,100.9,17.0,0,0,Aug-2003,6.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,8.0,4.0,9.0,4.0,12.0,0.0,0.0,0.0,0.0
1363,11000.0,3,11.49,362.69,B,B5,54.0,,0,54814.0,2,2016-07-01,0,0,224.0,3,27.8,1.0,675.0,679.0,8.0,0.0,0.0,12992.0,58.5,20.0,0,0,Apr-2001,2.0,1.0,1.0,2.0,5.0,5.0,2.0,7.0,5.0,6.0,13.0,5.0,8.0,0.0,0.0,1.0,1.0
1364,10200.0,3,9.17,325.17,B,B2,2834.0,4 years,1,84500.0,1,2015-04-01,0,0,31.0,2,22.85,0.0,710.0,714.0,14.0,0.0,0.0,6587.0,98.3,36.0,0,0,Oct-1979,0.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,31.0,4.0,5.0,3.0,14.0,0.0,0.0,0.0,2.0
1365,6400.0,3,10.49,207.99,B,B2,5797.0,4 years,1,46818.0,2,2017-03-01,0,0,180.0,32,31.45,2.0,670.0,674.0,16.0,2.0,0.0,11489.0,90.0,19.0,0,0,Aug-2004,0.0,1.0,0.0,3.0,3.0,3.0,4.0,6.0,13.0,3.0,6.0,3.0,16.0,,0.0,1.0,0.0
1366,13200.0,5,23.43,375.39,F,F1,5681.0,8 years,0,56000.0,0,2014-07-01,0,0,474.0,14,25.93,0.0,675.0,679.0,14.0,0.0,0.0,20014.0,65.8,17.0,0,0,Apr-2006,0.0,1.0,0.0,5.0,7.0,7.0,5.0,5.0,5.0,10.0,11.0,7.0,14.0,0.0,0.0,0.0,2.0
1367,10000.0,3,7.49,311.02,A,A4,220709.0,3 years,1,38400.0,2,2011-07-01,0,0,616.0,0,14.22,0.0,730.0,734.0,5.0,0.0,0.0,9396.0,58.0,9.0,1,0,Nov-2002,342.0,1.0,,,,,,,,,,,,,,,
1368,12000.0,5,14.49,282.28,C,C4,34450.0,1 year,2,40000.0,1,2014-11-01,1,0,597.0,11,26.52,0.0,670.0,674.0,6.0,0.0,0.0,6009.0,91.0,28.0,0,0,Aug-2004,0.0,1.0,0.0,3.0,4.0,4.0,3.0,7.0,18.0,4.0,10.0,4.0,6.0,0.0,0.0,0.0,1.0
1369,7475.0,3,15.59,261.29,D,D1,1864.0,5 years,1,22000.0,1,2014-11-01,0,0,143.0,8,38.77,2.0,690.0,694.0,18.0,0.0,0.0,6293.0,25.7,31.0,1,0,Sep-2006,0.0,1.0,2.0,5.0,9.0,9.0,5.0,9.0,3.0,18.0,27.0,9.0,18.0,0.0,0.0,1.0,3.0
1370,10625.0,3,17.27,380.24,C,C5,298332.0,3 years,1,40000.0,0,2013-05-01,0,0,51.0,13,26.58,0.0,685.0,689.0,8.0,0.0,0.0,16168.0,96.8,10.0,1,0,Oct-2006,38.0,1.0,0.0,2.0,7.0,7.0,2.0,4.0,1.0,7.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0
1371,5000.0,3,9.44,160.03,B,B1,6724.0,2 years,0,43000.0,0,2017-06-01,0,0,483.0,3,21.05,0.0,735.0,739.0,8.0,0.0,0.0,3869.0,18.7,10.0,0,0,Dec-2011,0.0,1.0,0.0,2.0,4.0,4.0,3.0,4.0,2.0,7.0,8.0,4.0,8.0,0.0,0.0,0.0,3.0
1372,14000.0,3,12.99,471.65,B,B5,56979.0,6 years,1,43000.0,0,2014-02-01,0,4,263.0,0,13.28,0.0,680.0,684.0,11.0,0.0,0.0,11127.0,67.8,27.0,1,0,Aug-1998,4.0,1.0,0.0,4.0,4.0,4.0,4.0,11.0,13.0,7.0,14.0,4.0,11.0,0.0,0.0,0.0,2.0
1373,20000.0,5,16.99,496.95,D,D1,54.0,,2,127260.0,1,2014-02-01,0,0,386.0,19,14.72,0.0,715.0,719.0,13.0,0.0,0.0,221517.0,65.4,30.0,1,0,Jul-2002,0.0,1.0,1.0,3.0,5.0,5.0,3.0,7.0,6.0,10.0,21.0,5.0,13.0,0.0,0.0,0.0,1.0
1374,21475.0,3,18.99,787.08,D,D3,26631.0,5 years,2,65000.0,2,2016-08-01,0,0,244.0,14,33.17,0.0,715.0,719.0,7.0,0.0,0.0,8001.0,37.4,14.0,0,0,Nov-1997,0.0,1.0,0.0,1.0,4.0,4.0,1.0,2.0,6.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,2.0
1375,11500.0,3,17.86,414.95,D,D5,54.0,,1,36000.0,2,2015-10-01,0,5,113.0,22,18.33,2.0,680.0,684.0,7.0,0.0,0.0,1664.0,26.8,15.0,0,0,Jun-2005,6.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,9.0,5.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0
1376,25575.0,3,18.25,927.81,D,D3,129618.0,1 year,2,234000.0,1,2016-05-01,0,4,340.0,14,22.47,0.0,690.0,694.0,37.0,0.0,0.0,61606.0,49.0,75.0,0,0,Oct-1993,4.0,1.0,12.0,13.0,17.0,17.0,17.0,31.0,14.0,33.0,57.0,17.0,37.0,0.0,0.0,0.0,7.0
1377,5500.0,3,11.99,182.66,B,B5,21.0,10+ years,2,79992.0,0,2017-07-01,0,8,210.0,43,11.0,0.0,705.0,709.0,5.0,0.0,0.0,2063.0,31.7,20.0,0,0,Apr-2002,9.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,14.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0
1378,18000.0,3,7.69,561.49,A,A4,666.0,8 years,1,45000.0,0,2014-09-01,0,0,177.0,26,17.0,0.0,700.0,704.0,10.0,0.0,0.0,18315.0,72.7,16.0,0,0,Oct-2000,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,10.0,5.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0
1379,16000.0,5,12.62,360.95,C,C1,280.0,10+ years,0,155000.0,1,2017-05-01,1,0,80.0,21,11.64,0.0,720.0,724.0,8.0,0.0,0.0,28980.0,78.5,16.0,0,0,Dec-2006,0.0,1.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0
1380,2800.0,3,20.49,104.76,E,E2,32.0,5 years,0,64000.0,2,2014-02-01,1,5,418.0,45,12.39,1.0,660.0,664.0,8.0,1.0,0.0,1801.0,54.6,19.0,1,0,Sep-1994,6.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,8.0,4.0,8.0,1.0,8.0,0.0,0.0,0.0,3.0
1381,11800.0,3,12.99,397.54,C,C1,38.0,10+ years,0,49500.0,2,2014-05-01,0,0,431.0,20,4.1,0.0,665.0,669.0,11.0,1.0,0.0,4804.0,55.2,34.0,0,0,Aug-1984,0.0,1.0,2.0,4.0,5.0,5.0,4.0,7.0,10.0,7.0,17.0,5.0,11.0,0.0,0.0,0.0,0.0
1382,13250.0,5,11.05,288.42,B,B4,2286.0,10+ years,2,105000.0,0,2018-06-01,0,0,5.0,4,16.49,0.0,780.0,784.0,16.0,0.0,0.0,13470.0,19.3,32.0,0,1,Dec-2003,0.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,11.0,12.0,20.0,5.0,16.0,0.0,0.0,0.0,1.0
1383,20000.0,3,14.61,689.51,D,D1,244317.0,4 years,1,51996.0,2,2009-09-01,0,0,300.0,9,14.84,0.0,680.0,684.0,8.0,0.0,0.0,20916.0,65.6,11.0,1,0,Jul-1999,18191.0,1.0,,,,,,,,,,,,,,,
1384,14000.0,5,22.45,390.26,F,F1,129568.0,2 years,1,45000.0,2,2016-01-01,0,0,290.0,18,20.03,1.0,660.0,664.0,16.0,0.0,0.0,5505.0,45.5,44.0,1,0,Apr-2007,0.0,1.0,1.0,3.0,7.0,7.0,3.0,12.0,21.0,8.0,23.0,7.0,16.0,0.0,0.0,0.0,8.0
1385,15000.0,3,9.17,478.19,B,B2,70832.0,7 years,1,54768.0,0,2015-06-01,0,4,69.0,26,14.15,1.0,670.0,674.0,15.0,0.0,0.0,15120.0,52.1,25.0,1,0,Nov-2000,4.0,1.0,1.0,4.0,10.0,10.0,6.0,11.0,4.0,14.0,21.0,10.0,15.0,0.0,0.0,0.0,3.0
1386,21000.0,3,8.18,659.81,B,B1,439.0,10+ years,0,100700.0,2,2015-06-01,0,0,392.0,32,31.36,0.0,690.0,694.0,26.0,1.0,0.0,31546.0,45.7,49.0,1,0,Dec-1993,0.0,1.0,0.0,5.0,10.0,10.0,7.0,15.0,18.0,16.0,27.0,10.0,26.0,0.0,0.0,0.0,5.0
1387,15000.0,3,8.39,472.75,B,B1,156945.0,10+ years,0,46000.0,0,2016-03-01,0,2,432.0,10,16.7,0.0,660.0,664.0,9.0,1.0,1.0,10477.0,51.1,26.0,0,0,Oct-1994,5.0,1.0,0.0,3.0,5.0,5.0,4.0,10.0,6.0,7.0,16.0,5.0,9.0,0.0,0.0,0.0,2.0
1388,4500.0,3,11.67,148.76,B,B4,1059.0,10+ years,0,81996.0,0,2014-08-01,0,8,2.0,2,3.1,0.0,720.0,724.0,9.0,0.0,0.0,13522.0,41.9,14.0,1,0,Jun-2003,9.0,1.0,0.0,2.0,2.0,2.0,5.0,5.0,2.0,8.0,11.0,2.0,9.0,0.0,0.0,0.0,1.0
1389,15000.0,3,11.99,498.15,B,B5,666.0,10+ years,0,60000.0,2,2014-11-01,0,4,474.0,14,10.26,1.0,665.0,669.0,16.0,0.0,0.0,13361.0,43.5,39.0,0,0,Apr-1998,4.0,1.0,0.0,2.0,7.0,7.0,6.0,8.0,6.0,15.0,32.0,7.0,16.0,0.0,0.0,0.0,5.0
1390,20000.0,5,10.99,434.75,B,B4,75931.0,9 years,0,90000.0,1,2015-02-01,1,0,4.0,3,18.96,0.0,720.0,724.0,9.0,0.0,0.0,16489.0,78.1,15.0,1,0,Jun-2001,0.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,1.0
1391,6900.0,5,18.25,176.16,D,D3,54.0,,1,42000.0,1,2016-03-01,0,4,178.0,23,11.06,0.0,660.0,664.0,8.0,0.0,0.0,4956.0,76.2,13.0,0,0,Nov-2001,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,8.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,3.0
1392,7375.0,3,12.69,247.4,C,C2,55497.0,2 years,0,46000.0,1,2015-02-01,0,0,671.0,13,29.79,0.0,675.0,679.0,17.0,0.0,0.0,17147.0,61.7,25.0,0,0,Oct-2003,0.0,1.0,0.0,5.0,8.0,8.0,9.0,11.0,2.0,14.0,22.0,8.0,17.0,0.0,0.0,0.0,2.0
1393,20000.0,3,15.61,699.3,D,D1,19.0,< 1 year,1,180000.0,2,2015-08-01,0,0,134.0,8,4.69,0.0,675.0,679.0,5.0,0.0,0.0,8826.0,40.9,5.0,1,0,Mar-2000,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0
1394,7100.0,3,9.71,228.14,B,B1,223032.0,9 years,0,34000.0,2,2013-09-01,0,0,33.0,22,10.59,0.0,675.0,679.0,6.0,0.0,0.0,4151.0,69.2,13.0,1,0,Oct-2005,31737.0,1.0,0.0,3.0,3.0,3.0,3.0,7.0,2.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0
1395,8400.0,3,6.67,258.11,A,A2,138561.0,3 years,0,63000.0,0,2018-07-01,0,0,705.0,19,10.69,0.0,745.0,749.0,11.0,0.0,0.0,14140.0,27.1,24.0,0,0,Sep-2007,0.0,1.0,0.0,3.0,4.0,4.0,6.0,8.0,10.0,8.0,11.0,4.0,11.0,0.0,0.0,0.0,5.0
1396,15000.0,3,19.99,557.38,E,E1,8043.0,5 years,0,73000.0,1,2016-03-01,0,0,498.0,32,21.52,1.0,680.0,684.0,18.0,0.0,0.0,15774.0,49.6,34.0,0,0,Feb-2002,0.0,1.0,1.0,5.0,8.0,8.0,8.0,16.0,5.0,14.0,26.0,8.0,18.0,0.0,0.0,1.0,7.0
1397,3500.0,3,11.53,115.47,B,B5,153.0,10+ years,1,65000.0,1,2015-03-01,0,0,550.0,8,14.76,2.0,685.0,689.0,13.0,0.0,0.0,7806.0,29.7,30.0,0,0,Sep-1988,0.0,1.0,4.0,6.0,12.0,12.0,5.0,12.0,7.0,12.0,20.0,12.0,12.0,0.0,1.0,0.0,4.0
1398,12000.0,5,14.65,283.28,C,C5,4799.0,9 years,0,65000.0,2,2015-05-01,0,0,329.0,18,15.32,0.0,675.0,679.0,7.0,2.0,1.0,9531.0,47.0,42.0,0,0,Oct-1994,0.0,1.0,0.0,3.0,4.0,4.0,12.0,14.0,15.0,4.0,21.0,4.0,6.0,,0.0,0.0,3.0
1399,20000.0,5,16.99,496.95,D,D3,151.0,10+ years,2,89000.0,1,2015-02-01,1,0,161.0,14,39.1,0.0,665.0,669.0,16.0,0.0,0.0,8418.0,81.3,44.0,1,0,Nov-1998,0.0,1.0,1.0,5.0,10.0,10.0,5.0,5.0,33.0,10.0,10.0,10.0,16.0,0.0,0.0,0.0,2.0
1400,29925.0,5,16.14,729.95,C,C4,95688.0,10+ years,0,90000.0,1,2018-09-01,0,0,324.0,10,18.79,0.0,765.0,769.0,16.0,0.0,0.0,9358.0,14.6,39.0,0,0,Jul-2004,0.0,1.0,0.0,4.0,6.0,6.0,7.0,21.0,6.0,11.0,28.0,6.0,16.0,0.0,0.0,0.0,5.0
1401,20000.0,3,11.49,659.43,B,B5,161.0,8 years,0,90000.0,2,2016-08-01,1,3,103.0,36,7.19,4.0,670.0,674.0,21.0,1.0,1.0,7242.0,30.0,35.0,0,0,Sep-1994,3.0,1.0,0.0,5.0,7.0,7.0,8.0,13.0,13.0,13.0,18.0,7.0,21.0,0.0,0.0,1.0,4.0
1402,10000.0,3,13.49,339.31,C,C2,2833.0,2 years,1,76000.0,2,2016-07-01,0,0,116.0,14,18.06,0.0,660.0,664.0,4.0,0.0,0.0,9091.0,65.9,21.0,0,0,Jul-2000,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,18.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0
1403,6000.0,3,10.64,195.42,B,B2,218861.0,3 years,1,160000.0,0,2013-08-01,0,0,17.0,13,15.7,0.0,690.0,694.0,9.0,0.0,0.0,55282.0,90.5,21.0,1,0,Dec-1993,0.0,1.0,0.0,7.0,7.0,7.0,7.0,12.0,4.0,7.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0
1404,6000.0,3,7.89,187.72,A,A5,131260.0,10+ years,1,38000.0,1,2016-05-01,1,0,167.0,8,15.8,0.0,700.0,704.0,14.0,1.0,1.0,8660.0,32.4,22.0,1,0,Sep-2005,0.0,1.0,0.0,5.0,8.0,8.0,5.0,7.0,6.0,12.0,16.0,8.0,14.0,0.0,0.0,0.0,4.0
1405,3200.0,3,11.49,105.51,B,B4,238199.0,10+ years,1,50004.0,1,2010-09-01,0,5,167.0,8,14.11,1.0,695.0,699.0,7.0,0.0,0.0,4750.0,72.2,7.0,1,0,Sep-1969,71.0,1.0,,,,,,,,,,,,,,,
1406,35000.0,5,21.97,966.07,E,E4,122099.0,10+ years,1,86000.0,1,2016-03-01,1,0,54.0,28,34.54,0.0,675.0,679.0,13.0,1.0,1.0,1583.0,9.5,40.0,0,0,Feb-1997,2.0,1.0,0.0,2.0,2.0,2.0,3.0,11.0,18.0,6.0,18.0,2.0,13.0,0.0,0.0,0.0,5.0
1407,35000.0,5,17.57,880.61,D,D4,672.0,1 year,0,120000.0,1,2015-05-01,0,2,286.0,16,5.68,0.0,685.0,689.0,10.0,3.0,0.0,176.0,1.1,36.0,0,0,Nov-1999,5.0,1.0,9.0,2.0,2.0,2.0,4.0,17.0,6.0,7.0,24.0,2.0,10.0,0.0,0.0,0.0,2.0
1408,23075.0,3,17.14,824.3,D,D4,102372.0,10+ years,0,57806.0,1,2015-01-01,1,0,343.0,27,16.59,1.0,675.0,679.0,17.0,0.0,0.0,29515.0,33.2,25.0,1,0,Sep-2000,0.0,1.0,0.0,5.0,12.0,12.0,5.0,7.0,1.0,16.0,21.0,12.0,17.0,0.0,0.0,0.0,3.0
1409,9250.0,3,14.16,316.87,C,C2,22588.0,10+ years,2,110000.0,2,2014-05-01,0,0,451.0,36,19.66,0.0,680.0,684.0,10.0,1.0,1.0,5229.0,76.0,45.0,1,0,Apr-1984,0.0,1.0,0.0,4.0,6.0,6.0,7.0,8.0,10.0,6.0,17.0,5.0,10.0,,0.0,0.0,4.0
1410,8000.0,3,10.49,259.99,B,B3,14913.0,3 years,0,105000.0,1,2016-08-01,0,0,242.0,8,12.99,0.0,700.0,704.0,9.0,0.0,0.0,6153.0,33.4,20.0,1,0,Jun-2003,0.0,1.0,3.0,4.0,5.0,5.0,4.0,7.0,8.0,5.0,10.0,5.0,9.0,0.0,0.0,0.0,2.0
1411,2800.0,3,16.29,98.85,D,D2,188656.0,< 1 year,1,48006.4,0,2014-08-01,0,7,162.0,2,24.6,1.0,680.0,684.0,7.0,0.0,0.0,1904.0,32.8,26.0,1,0,Dec-2001,8.0,1.0,0.0,2.0,3.0,3.0,2.0,9.0,11.0,5.0,15.0,3.0,6.0,0.0,0.0,0.0,4.0
1412,27000.0,5,15.61,651.01,D,D1,32760.0,< 1 year,0,115000.0,1,2015-04-01,0,0,49.0,12,13.12,0.0,685.0,689.0,14.0,0.0,0.0,19520.0,47.6,32.0,1,0,Aug-2002,0.0,1.0,0.0,3.0,5.0,5.0,4.0,6.0,9.0,10.0,17.0,5.0,13.0,0.0,0.0,0.0,4.0
1413,14350.0,3,18.99,525.95,E,E3,2171.0,8 years,0,63000.0,1,2015-11-01,0,0,57.0,9,7.1,0.0,660.0,664.0,8.0,1.0,0.0,12661.0,46.0,13.0,0,0,Jan-2005,0.0,1.0,1.0,3.0,5.0,5.0,3.0,6.0,1.0,7.0,10.0,5.0,8.0,0.0,0.0,0.0,3.0
1414,5600.0,3,11.99,185.98,B,B5,515.0,4 years,1,61000.0,1,2017-07-01,0,0,48.0,10,20.54,0.0,720.0,724.0,11.0,1.0,1.0,2251.0,17.9,42.0,0,0,Aug-2000,0.0,1.0,0.0,3.0,5.0,5.0,4.0,4.0,32.0,8.0,10.0,5.0,11.0,0.0,0.0,0.0,3.0
1415,11200.0,5,14.31,262.41,C,C4,54.0,,1,34500.0,2,2015-01-01,0,0,111.0,8,8.35,0.0,690.0,694.0,5.0,0.0,0.0,5602.0,68.3,19.0,0,0,Feb-2002,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,9.0,3.0,10.0,2.0,5.0,0.0,0.0,0.0,2.0
1416,7500.0,3,20.0,278.73,D,D4,30638.0,10+ years,1,56000.0,1,2017-07-01,0,0,131.0,6,14.1,0.0,660.0,664.0,6.0,0.0,0.0,12191.0,99.9,11.0,1,0,Dec-2005,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0
1417,6300.0,3,14.46,216.73,C,C4,73305.0,2 years,1,35370.0,0,2016-04-01,1,5,521.0,24,20.16,0.0,680.0,684.0,6.0,3.0,3.0,5059.0,59.5,25.0,0,0,May-2004,6.0,1.0,12.0,3.0,3.0,3.0,3.0,4.0,20.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0
1418,10000.0,3,28.69,417.38,F,F1,97.0,2 years,1,35000.0,1,2017-05-01,1,3,171.0,8,14.85,2.0,710.0,714.0,9.0,0.0,0.0,322.0,2.1,11.0,1,0,Oct-2012,3.0,1.0,0.0,3.0,3.0,3.0,6.0,6.0,3.0,8.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0
1419,4000.0,3,9.44,128.02,B,B1,115117.0,6 years,1,43000.0,0,2017-09-01,0,4,64.0,14,10.3,0.0,700.0,704.0,5.0,0.0,0.0,1670.0,6.1,27.0,0,0,Oct-2005,4.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,16.0,4.0,11.0,3.0,5.0,0.0,0.0,0.0,4.0
1420,12000.0,3,17.27,429.45,C,C5,325351.0,< 1 year,1,55000.0,2,2012-12-01,1,4,335.0,8,14.97,0.0,660.0,664.0,15.0,0.0,0.0,16987.0,76.9,37.0,1,0,Feb-1995,50595.0,1.0,0.0,7.0,15.0,15.0,7.0,14.0,12.0,15.0,24.0,15.0,15.0,0.0,0.0,0.0,2.0
1421,33650.0,5,30.79,1105.08,G,G1,877.0,7 years,2,100000.0,2,2017-09-01,1,0,241.0,7,35.95,0.0,710.0,714.0,8.0,0.0,0.0,17609.0,69.3,15.0,0,0,Aug-1995,0.0,1.0,0.0,3.0,5.0,5.0,3.0,6.0,7.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,1.0
1422,13000.0,3,9.49,416.37,B,B2,364.0,2 years,0,60000.0,0,2016-07-01,0,0,35.0,14,22.82,0.0,680.0,684.0,10.0,0.0,0.0,17800.0,63.0,12.0,0,0,Feb-2011,0.0,1.0,0.0,4.0,8.0,8.0,4.0,4.0,3.0,8.0,8.0,7.0,10.0,,0.0,0.0,2.0
1423,10000.0,3,8.18,314.2,B,B1,2746.0,9 years,0,95000.0,1,2015-08-01,0,4,267.0,27,22.68,1.0,720.0,724.0,15.0,0.0,0.0,10795.0,25.2,35.0,1,0,Dec-1987,4.0,1.0,0.0,4.0,7.0,7.0,4.0,10.0,13.0,10.0,18.0,7.0,15.0,0.0,0.0,0.0,8.0
1424,12000.0,3,13.98,410.02,C,C3,180911.0,6 years,1,35000.0,1,2014-10-01,0,5,25.0,13,15.71,0.0,680.0,684.0,8.0,0.0,0.0,11362.0,59.5,12.0,1,0,Dec-2007,6.0,1.0,0.0,2.0,6.0,6.0,2.0,4.0,0.0,8.0,12.0,6.0,8.0,0.0,0.0,0.0,1.0
1425,24000.0,5,12.35,538.13,B,B4,268710.0,9 years,0,83000.0,1,2013-09-01,0,0,302.0,30,23.43,0.0,710.0,714.0,12.0,0.0,0.0,33940.0,52.0,31.0,1,0,Jul-1987,1753.0,1.0,0.0,4.0,5.0,5.0,5.0,13.0,4.0,8.0,21.0,5.0,12.0,0.0,0.0,0.0,3.0
1426,7000.0,3,10.99,229.14,B,B4,33463.0,2 years,1,45000.0,0,2016-09-01,0,0,300.0,9,23.55,0.0,725.0,729.0,13.0,0.0,0.0,4780.0,27.8,31.0,0,0,Apr-2008,0.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,16.0,8.0,15.0,2.0,13.0,0.0,0.0,0.0,1.0
1427,24000.0,3,9.75,771.6,B,B3,307.0,10+ years,0,65000.0,1,2016-02-01,1,4,152.0,14,11.61,1.0,690.0,694.0,13.0,0.0,0.0,17322.0,41.4,35.0,0,0,May-1990,4.0,1.0,0.0,3.0,5.0,5.0,5.0,13.0,5.0,12.0,27.0,5.0,13.0,0.0,0.0,0.0,2.0
