id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
801595,15000.0,3,7.49,466.53,A,A4,2328.0,10+ years,1,80000.0,1,2016-02-01,4,277.0,8,16.73,0.0,695.0,699.0,8.0,0.0,0.0,28381.0,90.4,14.0,1,0,Apr-2006,4.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,3.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0
801596,30000.0,5,13.99,697.9,C,C4,32.0,10+ years,0,100000.0,1,2015-09-01,0,51.0,13,15.62,1.0,660.0,664.0,11.0,0.0,0.0,20383.0,81.9,30.0,0,0,Mar-1985,0.0,1.0,3.0,5.0,6.0,6.0,5.0,12.0,10.0,8.0,17.0,6.0,11.0,0.0,0.0,1.0,0.0
801597,25000.0,5,20.2,665.14,D,D5,21.0,10+ years,0,65000.0,2,2013-11-01,0,454.0,41,26.13,0.0,685.0,689.0,9.0,0.0,0.0,27430.0,82.1,23.0,1,0,Dec-1999,268.0,1.0,0.0,2.0,5.0,5.0,3.0,6.0,9.0,6.0,10.0,5.0,9.0,0.0,0.0,0.0,4.0
801598,14500.0,3,17.99,524.14,D,D2,184.0,5 years,0,33000.0,2,2017-05-01,1,711.0,0,30.07,0.0,695.0,699.0,7.0,0.0,0.0,20589.0,73.8,20.0,1,0,Apr-2005,1.0,1.0,0.0,4.0,5.0,5.0,5.0,6.0,10.0,6.0,8.0,5.0,7.0,0.0,0.0,0.0,0.0
801599,16475.0,3,7.9,515.51,A,A4,340047.0,7 years,1,42000.0,2,2012-08-01,5,304.0,8,30.02,0.0,775.0,779.0,4.0,0.0,0.0,5247.0,20.4,13.0,1,0,Jan-1994,56132.0,1.0,,,,,2.0,,,,,,4.0,,,,
801600,10000.0,5,14.16,233.52,C,C2,29.0,6 years,0,63000.0,1,2014-03-01,0,31.0,2,12.51,0.0,700.0,704.0,12.0,1.0,1.0,12112.0,50.5,34.0,1,0,Dec-1997,0.0,1.0,0.0,3.0,5.0,5.0,4.0,9.0,19.0,8.0,14.0,5.0,12.0,0.0,0.0,0.0,1.0
801601,21000.0,3,16.99,748.61,D,D1,2065.0,3 years,0,75000.0,1,2016-08-01,0,221.0,8,17.23,0.0,665.0,669.0,16.0,1.0,1.0,22751.0,58.0,32.0,1,0,Mar-1985,0.0,1.0,0.0,8.0,14.0,14.0,14.0,14.0,5.0,14.0,25.0,11.0,16.0,,0.0,0.0,7.0
801602,16800.0,3,14.16,575.5,C,C2,935.0,3 years,1,82000.0,2,2014-02-01,4,223.0,12,30.87,0.0,670.0,674.0,13.0,1.0,0.0,9753.0,58.8,23.0,0,0,Aug-2006,4.0,1.0,1.0,2.0,3.0,3.0,5.0,7.0,11.0,7.0,9.0,3.0,13.0,0.0,0.0,0.0,3.0
801603,5425.0,3,21.45,205.65,D,D5,142236.0,< 1 year,1,17000.0,1,2017-06-01,4,710.0,45,24.79,0.0,695.0,699.0,4.0,0.0,0.0,9284.0,74.9,9.0,1,0,May-2012,4.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0
801604,12000.0,5,17.57,301.93,D,D4,385.0,2 years,0,44720.0,0,2015-10-01,0,149.0,22,29.98,0.0,685.0,689.0,12.0,1.0,1.0,9068.0,35.1,27.0,1,0,Jun-1983,0.0,1.0,2.0,2.0,3.0,3.0,3.0,6.0,12.0,8.0,14.0,3.0,12.0,0.0,0.0,0.0,6.0
801605,20000.0,3,6.03,608.72,A,A1,136723.0,2 years,0,142000.0,1,2014-03-01,0,390.0,13,8.1,0.0,775.0,779.0,12.0,0.0,0.0,11480.0,32.2,23.0,0,0,Mar-1998,0.0,1.0,0.0,2.0,2.0,2.0,5.0,8.0,9.0,9.0,13.0,2.0,12.0,0.0,0.0,0.0,1.0
801606,20000.0,5,14.49,470.47,C,C4,562.0,8 years,1,80000.0,1,2014-10-01,0,663.0,0,27.84,0.0,700.0,704.0,13.0,0.0,0.0,10891.0,77.2,20.0,0,0,Aug-2005,0.0,1.0,0.0,5.0,5.0,5.0,5.0,6.0,12.0,6.0,7.0,5.0,13.0,0.0,0.0,0.0,2.0
801607,20000.0,5,17.76,505.27,D,D1,38.0,6 years,0,58000.0,1,2013-10-01,4,123.0,12,29.15,1.0,660.0,664.0,15.0,0.0,0.0,29966.0,72.2,41.0,1,0,May-2004,1880.0,1.0,0.0,3.0,4.0,4.0,4.0,7.0,26.0,7.0,12.0,4.0,15.0,0.0,0.0,0.0,1.0
801608,9600.0,3,11.99,318.82,B,B5,148.0,3 years,1,86000.0,1,2014-11-01,0,230.0,2,20.53,1.0,720.0,724.0,14.0,0.0,0.0,33106.0,54.4,53.0,1,0,Oct-1996,0.0,1.0,0.0,3.0,6.0,6.0,4.0,18.0,11.0,12.0,41.0,6.0,13.0,0.0,1.0,0.0,3.0
801609,6000.0,3,9.99,193.58,B,B3,54.0,,0,40632.0,1,2015-05-01,4,286.0,16,17.87,1.0,660.0,664.0,14.0,0.0,0.0,17770.0,54.7,36.0,1,0,Jan-1990,4.0,1.0,5.0,5.0,11.0,11.0,5.0,15.0,0.0,13.0,33.0,11.0,14.0,0.0,0.0,1.0,2.0
801610,16000.0,5,17.1,398.51,C,C5,12529.0,10+ years,1,80000.0,2,2013-11-01,1,167.0,8,7.94,1.0,665.0,669.0,14.0,1.0,1.0,3692.0,24.6,31.0,1,0,Oct-1999,1.0,1.0,1.0,2.0,6.0,6.0,4.0,13.0,1.0,13.0,27.0,6.0,14.0,0.0,0.0,0.0,0.0
801611,28000.0,3,7.59,872.14,A,A3,69827.0,6 years,0,135000.0,0,2016-10-01,4,176.0,3,13.91,0.0,705.0,709.0,11.0,0.0,0.0,49176.0,65.9,23.0,0,0,Jul-1994,4.0,1.0,2.0,4.0,6.0,6.0,4.0,6.0,7.0,8.0,12.0,6.0,11.0,0.0,0.0,0.0,2.0
801612,23850.0,5,17.27,596.21,C,C5,54.0,1 year,0,105000.0,2,2013-05-01,1,412.0,13,11.98,0.0,775.0,779.0,11.0,0.0,0.0,11765.0,16.0,12.0,1,0,Sep-2004,2172.0,1.0,0.0,3.0,4.0,4.0,7.0,8.0,1.0,8.0,9.0,4.0,11.0,0.0,0.0,0.0,4.0
801613,10000.0,3,16.0,351.58,E,E2,245271.0,1 year,1,36000.0,0,2009-05-01,0,167.0,8,20.2,0.0,660.0,664.0,4.0,0.0,0.0,25274.0,93.6,5.0,1,0,Dec-1997,1053.0,1.0,,,,,,,,,,,,,,,
801614,8000.0,3,14.49,275.33,C,C4,185104.0,7 years,2,31000.0,0,2014-09-01,2,312.0,12,10.99,0.0,705.0,709.0,6.0,0.0,0.0,3310.0,75.2,8.0,1,0,Feb-2001,5.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0
801615,15225.0,5,25.8,454.05,G,G1,207942.0,< 1 year,0,50000.0,2,2014-03-01,5,213.0,3,30.36,1.0,685.0,689.0,11.0,0.0,0.0,14958.0,80.9,26.0,1,0,Nov-1989,6.0,1.0,0.0,3.0,5.0,5.0,3.0,9.0,10.0,5.0,13.0,5.0,11.0,0.0,0.0,0.0,3.0
801616,9600.0,3,10.99,314.25,B,B2,260483.0,2 years,2,42000.0,1,2013-11-01,4,104.0,23,20.91,1.0,660.0,664.0,14.0,0.0,0.0,8150.0,51.8,22.0,1,0,Nov-2001,300.0,1.0,1.0,4.0,8.0,8.0,5.0,6.0,6.0,13.0,16.0,8.0,14.0,0.0,0.0,0.0,2.0
801617,7375.0,3,12.79,247.75,C,C1,54.0,,1,20500.0,2,2016-09-01,0,27.0,12,19.09,0.0,690.0,694.0,7.0,0.0,0.0,7166.0,24.9,15.0,0,0,Dec-2004,0.0,1.0,1.0,2.0,2.0,2.0,4.0,8.0,3.0,6.0,12.0,2.0,7.0,0.0,0.0,0.0,1.0
801618,30500.0,3,14.16,1044.79,C,C2,187361.0,10+ years,0,149000.0,2,2014-05-01,0,129.0,30,25.36,1.0,670.0,674.0,9.0,0.0,0.0,38768.0,84.1,38.0,0,0,Sep-1996,0.0,1.0,0.0,3.0,4.0,4.0,4.0,9.0,10.0,5.0,19.0,4.0,9.0,0.0,0.0,0.0,2.0
801619,33025.0,3,12.99,1112.59,C,C1,118.0,10+ years,0,72000.0,2,2014-08-01,4,219.0,21,20.06,0.0,700.0,704.0,14.0,0.0,0.0,19807.0,64.9,21.0,1,0,Dec-1993,4.0,1.0,0.0,3.0,7.0,7.0,3.0,5.0,6.0,10.0,13.0,7.0,14.0,0.0,0.0,0.0,4.0
801620,20000.0,3,7.26,619.93,A,A4,485.0,9 years,1,115000.0,1,2015-10-01,4,111.0,8,12.9,1.0,685.0,689.0,10.0,0.0,0.0,15664.0,47.6,20.0,0,0,Sep-2007,4.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,9.0,5.0,10.0,3.0,10.0,0.0,0.0,0.0,1.0
801621,8000.0,3,12.79,268.75,C,C1,123930.0,10+ years,0,30000.0,1,2016-06-01,0,2.0,2,23.06,0.0,660.0,664.0,9.0,0.0,0.0,8220.0,31.1,11.0,1,0,May-1997,0.0,1.0,0.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,8.0,6.0,9.0,0.0,0.0,0.0,3.0
801622,31000.0,3,9.17,988.25,B,B2,2077.0,4 years,0,119981.0,2,2015-06-01,2,362.0,35,16.72,0.0,770.0,774.0,17.0,0.0,0.0,38458.0,32.0,23.0,1,0,Sep-1978,5.0,1.0,0.0,6.0,10.0,10.0,8.0,12.0,4.0,14.0,18.0,10.0,17.0,0.0,0.0,0.0,2.0
801623,28000.0,3,11.53,923.73,B,B5,3845.0,10+ years,0,77000.0,2,2015-04-01,4,605.0,48,17.03,1.0,675.0,679.0,11.0,0.0,0.0,39448.0,100.6,11.0,0,0,Jul-1998,4.0,1.0,0.0,8.0,8.0,8.0,8.0,8.0,1.0,9.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0
801624,12000.0,5,22.45,334.51,E,E5,2887.0,3 years,1,32000.0,2,2016-04-01,0,277.0,8,9.56,0.0,680.0,684.0,5.0,0.0,0.0,3969.0,29.8,7.0,0,0,Nov-2012,0.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0
801625,9450.0,3,9.99,304.89,B,B1,177779.0,2 years,1,38000.0,1,2013-10-01,0,390.0,13,24.25,0.0,695.0,699.0,12.0,0.0,0.0,9358.0,42.7,13.0,0,0,Sep-2008,27500.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,3.0,10.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0
801626,1200.0,3,9.62,38.51,B,B3,236323.0,,1,19200.0,0,2010-11-01,5,185.0,3,10.19,0.0,695.0,699.0,9.0,0.0,0.0,6283.0,47.2,10.0,1,0,Oct-2004,11426.0,1.0,,,,,,,,,,,,,,,
801627,5875.0,3,25.8,236.09,G,G1,15113.0,10+ years,0,75000.0,0,2014-07-01,2,550.0,8,23.06,2.0,695.0,699.0,10.0,0.0,0.0,2009.0,29.5,31.0,1,0,Jun-2003,5.0,1.0,5.0,3.0,3.0,3.0,4.0,8.0,5.0,5.0,10.0,3.0,9.0,0.0,0.0,2.0,3.0
801628,17000.0,3,11.47,560.35,B,B5,161.0,10+ years,2,70000.0,1,2016-06-01,0,151.0,4,14.5,0.0,670.0,674.0,10.0,0.0,0.0,17217.0,83.6,13.0,0,0,Sep-2001,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,3.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,2.0
801629,16000.0,3,11.67,528.92,B,B4,31438.0,7 years,2,215000.0,2,2014-10-01,0,135.0,33,10.91,0.0,740.0,744.0,13.0,1.0,1.0,3026.0,8.5,19.0,1,0,May-2000,0.0,1.0,0.0,3.0,4.0,4.0,5.0,5.0,9.0,8.0,8.0,4.0,13.0,0.0,0.0,0.0,5.0
801630,10000.0,3,12.05,332.39,C,C1,62.0,10+ years,0,74000.0,2,2015-11-01,2,268.0,8,20.0,0.0,695.0,699.0,9.0,0.0,0.0,7632.0,66.4,20.0,0,0,Mar-2001,5.0,1.0,2.0,5.0,6.0,6.0,5.0,9.0,4.0,6.0,10.0,6.0,9.0,0.0,0.0,0.0,2.0
801631,35000.0,3,13.66,1190.45,C,C3,54.0,,0,90000.0,2,2015-02-01,4,536.0,23,23.39,0.0,670.0,674.0,12.0,0.0,0.0,39086.0,91.1,28.0,0,0,Apr-2000,4.0,1.0,1.0,4.0,9.0,9.0,4.0,10.0,6.0,10.0,18.0,9.0,12.0,0.0,0.0,0.0,1.0
801632,18000.0,3,5.32,542.07,A,A1,61545.0,1 year,0,235000.0,2,2017-11-01,4,152.0,14,14.22,1.0,685.0,689.0,14.0,0.0,0.0,26423.0,87.0,30.0,0,0,Jun-2000,4.0,1.0,1.0,5.0,6.0,6.0,9.0,10.0,14.0,6.0,12.0,5.0,14.0,,0.0,0.0,1.0
801633,6000.0,3,14.07,205.27,C,C3,11751.0,6 years,0,60000.0,1,2018-04-01,0,495.0,14,28.64,1.0,665.0,669.0,8.0,0.0,0.0,10758.0,68.1,18.0,0,0,Sep-1993,0.0,1.0,1.0,2.0,6.0,6.0,2.0,4.0,4.0,6.0,11.0,6.0,8.0,0.0,0.0,1.0,4.0
801634,3600.0,3,11.49,118.7,B,B5,3616.0,2 years,1,15772.0,2,2016-07-01,5,51.0,13,25.95,0.0,660.0,664.0,5.0,0.0,0.0,2176.0,27.2,17.0,0,0,Jan-2000,6.0,1.0,1.0,2.0,4.0,4.0,3.0,9.0,1.0,5.0,16.0,4.0,5.0,0.0,0.0,0.0,1.0
801635,9600.0,3,13.67,326.57,C,C3,152171.0,< 1 year,1,50000.0,1,2016-03-01,0,265.0,7,21.2,0.0,660.0,664.0,8.0,0.0,0.0,6209.0,88.7,18.0,0,0,Sep-2005,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,13.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0
801636,20000.0,3,14.49,688.33,C,C4,54.0,,0,125000.0,1,2014-06-01,0,62.0,13,11.18,2.0,660.0,664.0,6.0,0.0,0.0,22786.0,83.8,18.0,1,0,Sep-1991,0.0,1.0,0.0,1.0,3.0,3.0,2.0,5.0,2.0,4.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0
801637,35000.0,5,18.25,893.54,E,E1,80495.0,9 years,1,163823.0,2,2015-05-01,5,408.0,14,0.91,0.0,775.0,779.0,13.0,0.0,0.0,370.0,1.2,81.0,0,0,Apr-2006,6.0,1.0,0.0,1.0,2.0,2.0,4.0,7.0,63.0,8.0,17.0,2.0,13.0,0.0,0.0,0.0,0.0
801638,15000.0,3,7.62,467.43,A,A3,266445.0,5 years,1,80000.0,0,2013-06-01,4,177.0,26,10.07,0.0,715.0,719.0,9.0,0.0,0.0,15353.0,53.9,13.0,1,0,Oct-2001,234.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,6.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0
801639,13275.0,5,17.57,334.01,D,D4,79383.0,< 1 year,0,52696.0,1,2015-05-01,0,305.0,15,31.09,0.0,675.0,679.0,13.0,0.0,0.0,12783.0,70.2,23.0,1,0,Apr-2003,0.0,1.0,0.0,5.0,9.0,9.0,5.0,5.0,9.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,1.0
801640,2000.0,3,10.49,65.0,B,B2,67.0,5 years,1,70000.0,1,2016-11-01,7,19.0,14,21.67,0.0,705.0,709.0,9.0,0.0,0.0,3121.0,34.7,16.0,1,0,Oct-1998,8.0,1.0,0.0,3.0,5.0,5.0,3.0,6.0,6.0,6.0,10.0,5.0,9.0,0.0,0.0,0.0,2.0
801641,15000.0,3,11.49,494.57,B,B5,1152.0,10+ years,0,60000.0,1,2016-09-01,0,505.0,10,12.62,0.0,675.0,679.0,6.0,0.0,0.0,5824.0,82.0,9.0,0,0,Feb-1999,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0
801642,25000.0,3,7.07,772.73,A,A2,8751.0,8 years,2,143000.0,0,2017-06-01,0,134.0,8,11.19,0.0,730.0,734.0,12.0,0.0,0.0,21446.0,44.3,24.0,0,0,Aug-2006,0.0,1.0,0.0,3.0,3.0,3.0,4.0,5.0,18.0,5.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0
801643,35000.0,3,12.62,1172.9,C,C1,5708.0,10+ years,0,60000.0,1,2017-11-01,0,271.0,35,15.82,0.0,745.0,749.0,6.0,0.0,0.0,41405.0,10.1,13.0,1,1,Jan-2003,0.0,1.0,0.0,2.0,2.0,2.0,5.0,6.0,2.0,5.0,8.0,2.0,6.0,0.0,0.0,0.0,2.0
801644,21000.0,5,15.88,509.35,C,C4,281635.0,10+ years,0,167000.0,2,2013-08-01,2,115.0,8,24.38,0.0,695.0,699.0,20.0,0.0,0.0,36319.0,61.2,44.0,1,0,Mar-1999,35930.0,1.0,0.0,6.0,8.0,8.0,6.0,14.0,13.0,14.0,26.0,8.0,20.0,0.0,0.0,0.0,3.0
801645,7500.0,3,12.69,251.59,C,C2,7437.0,5 years,1,58000.0,1,2015-04-01,0,60.0,30,25.91,1.0,715.0,719.0,19.0,0.0,0.0,4809.0,18.9,22.0,1,0,Sep-2004,0.0,1.0,2.0,2.0,10.0,10.0,2.0,4.0,4.0,15.0,17.0,10.0,19.0,0.0,0.0,1.0,6.0
801646,9600.0,3,17.47,344.52,D,D1,102064.0,3 years,0,60000.0,1,2018-04-01,0,11.0,5,19.44,0.0,675.0,679.0,10.0,0.0,0.0,8839.0,61.4,19.0,0,0,Jun-2002,0.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,5.0,10.0,0.0,0.0,0.0,1.0
801647,5000.0,3,11.67,165.29,B,B4,132.0,4 years,0,40000.0,1,2014-06-01,4,673.0,40,26.55,0.0,680.0,684.0,6.0,0.0,0.0,3495.0,60.3,9.0,1,0,May-2010,4.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0
801648,18000.0,3,15.8,631.06,C,C3,317598.0,4 years,0,47000.0,0,2013-02-01,2,775.0,16,21.8,0.0,670.0,674.0,12.0,0.0,0.0,17939.0,50.7,20.0,1,0,May-1999,47907.0,1.0,0.0,6.0,9.0,9.0,7.0,8.0,6.0,10.0,11.0,9.0,12.0,0.0,0.0,0.0,5.0
801649,15000.0,5,16.29,367.09,D,D2,6200.0,1 year,0,100000.0,2,2014-07-01,2,79.0,2,10.82,0.0,700.0,704.0,12.0,0.0,0.0,17883.0,45.9,46.0,1,0,Aug-1997,5.0,1.0,1.0,2.0,3.0,3.0,6.0,17.0,13.0,8.0,29.0,3.0,12.0,0.0,0.0,0.0,4.0
801650,5000.0,3,10.38,162.23,B,B1,227517.0,5 years,0,47000.0,0,2010-07-01,12,27.0,12,14.25,0.0,720.0,724.0,9.0,0.0,0.0,8735.0,69.5,32.0,1,0,Oct-1995,13308.0,1.0,,,,,,,,,,,,,,,
801651,2000.0,3,12.99,67.38,C,C1,196747.0,10+ years,1,40000.0,0,2014-06-01,4,221.0,8,1.5,0.0,695.0,699.0,6.0,1.0,1.0,1717.0,14.3,14.0,0,0,Nov-1999,4.0,1.0,2.0,2.0,2.0,2.0,3.0,7.0,1.0,5.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
801652,4500.0,3,14.49,154.88,C,C4,72903.0,2 years,1,28000.0,2,2016-07-01,10,340.0,14,17.75,0.0,710.0,714.0,9.0,0.0,0.0,3206.0,34.1,10.0,1,0,Oct-2012,11.0,1.0,0.0,2.0,5.0,5.0,2.0,2.0,1.0,8.0,9.0,5.0,9.0,0.0,0.0,0.0,1.0
801653,10000.0,3,5.32,301.15,A,A1,184.0,5 years,0,76000.0,0,2017-01-01,0,290.0,18,19.31,0.0,695.0,699.0,14.0,0.0,0.0,23016.0,58.9,25.0,1,0,Feb-2005,0.0,1.0,0.0,2.0,5.0,5.0,5.0,6.0,9.0,8.0,12.0,5.0,14.0,0.0,0.0,0.0,0.0
801654,10000.0,3,10.64,325.69,B,B4,878.0,10+ years,0,64400.0,1,2015-12-01,0,247.0,32,30.51,0.0,705.0,709.0,13.0,0.0,0.0,26601.0,61.4,37.0,0,0,Oct-1994,0.0,1.0,0.0,4.0,7.0,7.0,4.0,13.0,5.0,9.0,29.0,7.0,13.0,0.0,0.0,0.0,4.0
801655,24000.0,5,14.65,566.56,C,C5,77.0,9 years,0,125000.0,1,2015-10-01,0,221.0,8,19.62,4.0,675.0,679.0,14.0,0.0,0.0,14205.0,41.1,45.0,0,0,Jul-1990,0.0,1.0,0.0,7.0,10.0,10.0,7.0,18.0,9.0,11.0,31.0,10.0,14.0,0.0,0.0,0.0,5.0
801656,3000.0,3,11.99,99.63,C,C1,29980.0,4 years,1,40000.0,1,2016-03-01,0,197.0,4,16.74,0.0,690.0,694.0,5.0,0.0,0.0,4338.0,28.7,6.0,1,0,Apr-2010,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0
801657,8000.0,3,17.27,286.3,D,D3,385.0,8 years,1,54000.0,1,2016-01-01,0,156.0,18,20.33,0.0,675.0,679.0,8.0,0.0,0.0,5100.0,66.2,29.0,1,0,Aug-1992,0.0,1.0,1.0,1.0,6.0,6.0,1.0,3.0,17.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,2.0
801658,16800.0,5,19.99,445.01,E,E4,34041.0,1 year,2,40000.0,2,2015-10-01,0,395.0,44,36.33,0.0,710.0,714.0,9.0,0.0,0.0,122.0,0.6,48.0,0,0,Feb-2006,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,40.0,6.0,8.0,1.0,9.0,0.0,0.0,0.0,8.0
801659,15400.0,5,19.19,401.1,E,E3,4228.0,1 year,1,35000.0,1,2015-06-01,0,353.0,30,33.92,0.0,690.0,694.0,8.0,0.0,0.0,19978.0,69.1,13.0,0,0,Jul-2000,0.0,1.0,0.0,4.0,7.0,7.0,4.0,6.0,3.0,7.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0
801660,4000.0,3,7.89,125.15,A,A5,62.0,1 year,1,90000.0,0,2015-07-01,4,166.0,8,7.42,0.0,705.0,709.0,8.0,0.0,0.0,681.0,52.4,18.0,1,0,Apr-1994,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,13.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0
801661,10000.0,3,5.32,301.15,A,A1,32326.0,10+ years,0,56000.0,0,2016-02-01,2,215.0,8,14.46,0.0,800.0,804.0,17.0,0.0,0.0,8434.0,12.8,22.0,0,0,Jan-1991,5.0,1.0,0.0,8.0,8.0,8.0,9.0,9.0,2.0,15.0,19.0,8.0,17.0,0.0,0.0,0.0,1.0
801662,10000.0,5,28.72,315.72,F,F1,385.0,10+ years,1,63000.0,1,2018-06-01,0,111.0,8,20.97,0.0,660.0,664.0,3.0,1.0,1.0,3458.0,98.8,9.0,0,0,Jul-1995,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0
801663,10000.0,3,11.98,332.05,B,B5,3367.0,2 years,1,48000.0,2,2018-03-01,4,357.0,0,21.53,1.0,660.0,664.0,9.0,0.0,0.0,23869.0,54.2,26.0,0,0,Oct-2007,4.0,1.0,1.0,5.0,5.0,5.0,6.0,9.0,8.0,6.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0
801664,9225.0,3,14.99,319.75,C,C5,511.0,1 year,1,25654.0,1,2014-07-01,0,52.0,19,30.04,0.0,730.0,734.0,6.0,0.0,0.0,5039.0,52.5,15.0,0,0,Oct-2002,0.0,1.0,0.0,1.0,2.0,2.0,1.0,6.0,4.0,3.0,11.0,2.0,6.0,0.0,0.0,0.0,2.0
801665,10000.0,3,10.49,324.98,B,B3,161.0,10+ years,1,85000.0,2,2016-06-01,0,66.0,14,13.36,0.0,715.0,719.0,10.0,0.0,0.0,4786.0,23.5,24.0,0,0,Nov-2006,0.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,9.0,6.0,15.0,2.0,10.0,0.0,0.0,0.0,2.0
801666,24000.0,5,11.49,527.71,B,B5,13135.0,10+ years,1,78000.0,2,2016-11-01,4,522.0,34,13.57,0.0,720.0,724.0,8.0,0.0,0.0,12925.0,69.0,19.0,0,0,Aug-1991,4.0,1.0,0.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,10.0,5.0,8.0,,0.0,0.0,3.0
801667,2000.0,3,20.0,74.33,D,D4,307.0,10+ years,0,50000.0,1,2017-12-01,0,191.0,5,8.01,0.0,665.0,669.0,6.0,0.0,0.0,1145.0,24.4,12.0,0,0,Oct-2007,0.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0
801668,8000.0,3,11.99,265.68,C,C1,6090.0,5 years,1,66000.0,2,2016-02-01,10,500.0,27,9.18,1.0,670.0,674.0,10.0,1.0,1.0,3906.0,93.0,14.0,0,0,Feb-2003,11.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,11.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,3.0
801669,20000.0,3,14.46,688.03,C,C4,66.0,4 years,1,110000.0,2,2016-03-01,0,143.0,8,18.38,0.0,660.0,664.0,12.0,1.0,1.0,13526.0,67.3,27.0,0,0,Jun-2003,0.0,1.0,0.0,5.0,9.0,9.0,5.0,7.0,13.0,10.0,14.0,9.0,12.0,0.0,0.0,0.0,6.0
801670,15000.0,3,11.99,498.15,B,B3,19464.0,10+ years,0,72000.0,0,2014-02-01,0,162.0,2,19.78,0.0,705.0,709.0,12.0,0.0,0.0,14966.0,55.4,19.0,1,0,Aug-1998,0.0,1.0,0.0,4.0,6.0,6.0,5.0,8.0,4.0,8.0,13.0,6.0,12.0,0.0,0.0,0.0,2.0
801671,6000.0,3,11.67,198.35,B,B4,178891.0,1 year,1,40000.0,1,2014-10-01,0,195.0,38,31.83,0.0,710.0,714.0,7.0,0.0,0.0,27163.0,86.5,33.0,1,0,Apr-1998,0.0,1.0,0.0,4.0,4.0,4.0,4.0,16.0,10.0,4.0,22.0,4.0,7.0,0.0,0.0,0.0,1.0
801672,24000.0,5,10.99,521.7,B,B4,280.0,6 years,0,134000.0,0,2015-08-01,4,691.0,22,22.88,0.0,715.0,719.0,15.0,0.0,0.0,28032.0,64.9,37.0,0,0,Aug-2002,4.0,1.0,0.0,1.0,3.0,3.0,2.0,4.0,25.0,6.0,10.0,3.0,15.0,0.0,0.0,0.0,3.0
801673,28000.0,3,12.62,938.32,C,C1,49.0,7 years,1,83000.0,0,2017-08-01,4,184.0,26,9.42,0.0,670.0,674.0,10.0,0.0,0.0,20475.0,81.6,32.0,1,0,Oct-2006,4.0,1.0,0.0,6.0,6.0,6.0,6.0,11.0,14.0,6.0,18.0,6.0,10.0,0.0,0.0,0.0,1.0
